    2.264743     3.000708     3.327238     3.822357     5.832662
    2.360431     3.590659     0.802986     1.725810     2.150574
    1.064348     2.093238     0.133741     2.216628     1.659673
    2.826861     3.374321     3.337645     2.499629     3.765570
    1.547731     1.410680     0.964789     2.303407     3.763297
    2.886304     2.271720     2.669594     2.331416     2.165417
    3.760188     3.405914     4.029411     2.816565     4.287262
    2.374852     3.102488     2.861871     0.795656     3.072596
    2.807164     3.485082     2.160762     1.646226     5.239181
    2.164447     3.045087     3.098564     1.889518     3.389896
    2.771883     2.730070     3.991505     2.545841     2.189605
    1.511050     1.791593     3.086949     2.401748     2.209198
    2.246762     2.639430     1.417950     3.260499     3.998765
    1.950614     2.907173     0.565517     1.697912     4.759614
    1.992311     2.008154     1.401813     2.748254     3.200337
    2.269915     2.060597     1.158825     1.678032     3.326874
    2.195339     2.245454     2.180524     2.061453     3.972933
    2.761952     2.404248     2.040297     3.055261     2.565576
    1.813514     3.039653     1.241411     2.213638     3.926612
    3.009358     3.873758     2.364828     3.943248     3.962835
    1.423283     1.814251     0.205746     2.398288     2.476922
    1.770180     1.484290     0.654368     2.062788     3.241255
    2.724162     3.086986     2.788631     1.625573     4.235575
    2.575445     3.216828     2.151467     3.160195     3.632805
    2.296514     2.294302     0.408523     2.217291     2.999089
    1.393362     1.824360     0.839208     1.512701     3.772101
    2.419865     3.066224     3.306116     2.510663     3.500156
    2.399700     2.579283     3.134026     2.772911     3.787106
    1.973321     2.326667     1.356516     2.358418     3.108344
    1.095774     1.469524     1.892846    -0.598156     2.651961
    2.555703     2.871399     2.922815     3.154991     4.672782
    3.450735     2.882065     2.037839     2.565367     4.401202
    1.502672     2.596404     1.087341     1.002588     2.474904
    1.982079     2.848074     1.558084     3.406753     3.025678
    1.781503     1.901475     1.213337     1.573792     1.668348
    2.755078     2.633860     1.621539     2.011882     2.974255
    1.941496     2.227532     0.847802     3.051826     3.334268
    3.204487     3.322330     1.998840     2.270165     3.977237
    2.648827     2.656047     0.457533     1.791505     4.116722
    2.709732     3.348485     1.043684     2.734928     3.928756
    2.231720     3.105137     0.950058     1.766392     4.144449
    2.792455     2.871778     2.350257     2.719839     2.298712
    2.402339     2.484737     1.809701     2.156008     3.329054
    2.059302     2.274683     0.922249     2.290143     2.968787
    3.212066     3.743361     2.823940     3.620620     4.675002
    1.855428     2.899334     1.302309     2.529427     2.429214
    3.686301     5.443374     2.101069     2.499706     4.829799
    3.989438     4.184965     2.490376     3.656532     4.420912
    3.033841     3.650827     2.488830     3.320317     3.515497
    1.680803     2.707411     1.572499     2.820666     2.969192
    3.188723     3.874511     2.931786     2.943672     4.428809
    2.035448     1.111405     2.144883     1.957455     2.549506
    1.915942     1.371680     1.951609     2.598072     2.543488
    2.838742     2.450676     2.353242     2.554876     4.252983
    1.815248     2.378607     2.280374     0.580849     1.964306
    3.245246     2.484140     2.891195     3.522560     3.438016
    3.323112     3.865861     2.584479     3.423648     4.526273
    3.809613     3.627078     2.918254     2.447118     3.636857
    2.010020     2.058006     1.206388     2.072359     3.139086
    1.993200     2.162121     2.412392     2.222726     4.199889
    2.730421     3.200178     2.483059     0.974044     2.667374
    1.690190     1.361091    -0.191194     2.306971     3.136801
    2.981154     3.027212     1.736395     2.714239     3.929518
    2.804635     2.560703     1.098682     1.778377     3.756488
    3.713848     4.610092     2.205351     2.340659     4.089639
    2.058586     2.100462     1.757366     1.990924     3.474339
    2.730495     3.576565     2.149433     2.776487     2.393206
    3.741311     4.386924     1.508900     3.325270     3.644969
    2.253064     2.758682     1.938027     2.305379     3.546819
    3.874954     3.038200     2.555712     2.110086     3.940241
    1.280238     1.130796     0.835950     1.625290     1.614306
    2.838715     2.883209     2.251167     2.277798     3.895654
    2.572990     2.048329     2.712383     2.128927     2.855081
    3.197665     3.785561     3.616941     2.567593     3.441566
    2.483409     2.604063     2.377057     1.987536     4.243311
    2.928667     2.925628     4.961001     3.406410     3.389049
    3.021882     3.098906     2.650741     3.776836     2.809734
    4.093125     4.077644     4.856690     3.635956     4.380600
    3.226305     3.613358     3.294109     3.125605     2.343192
    1.608282     1.227004     2.348160     1.737206     0.925712
    2.371283     2.920951     2.511237     3.122634     3.001022
    3.586220     4.035089     3.113503     3.927145     3.132205
    4.051537     4.430491     1.724619     2.652402     3.970431
    1.023807     1.680894     2.384648     2.090787     1.884682
    2.707704     2.912445     2.359481     1.729825     2.195050
    2.191076     2.080399     2.651804     2.423177     3.458778
    2.610540     2.476861     1.830771     3.010396     3.851721
    3.429304     3.949060     3.093720     2.656544     5.429581
    3.948308     3.488692     3.448025     4.247886     3.313937
    2.090720     1.495609     2.061082     3.616690     2.887030
    3.736657     2.963611     2.974755     3.028988     4.020225
    2.744291     2.666561     2.308481     2.021097     3.967354
    2.825148     3.424170     2.451569     2.896925     5.372247
    1.966237     2.026175     1.877285     1.761613     1.678604
    3.852015     3.344016     3.633480     3.131766     3.754744
    3.562043     3.653037     2.619337     3.400459     5.279993
    2.120590     3.065764     2.212819     1.904095     3.757437
    2.128031     3.432268     2.420700     2.202795     2.916047
    2.375667     2.900494     2.276310     2.154775     1.479072
    2.336032     3.005094     2.486265     2.419465     3.457991
    2.384652     3.093210     3.587707     1.455841     2.389144
    2.048780     2.300468     3.070820     2.235282     3.799075
    1.870640     2.200796     1.535711     1.497445     2.901416
    3.296069     3.838709     0.487766     2.874788     5.433748
    2.194761     2.414646     2.837504     2.620054     3.122623
    1.057019     1.779287     1.624356     1.781385     3.068195
    1.911448     2.064513     2.577177     1.835083     3.308192
    2.535799     2.563158     1.891450     2.891085     1.815639
    2.375846     2.416652     1.427568     1.572255     1.419478
    1.555680     1.841772    -0.270202     1.569954     1.770266
    2.396463     1.674312     2.058690     2.145308     2.820165
    2.871059     3.839142     3.947642     3.108550     3.519503
    3.290625     3.065407     1.680700     3.588456     4.587572
    2.676198     2.710775     1.128417     2.474413     2.739237
    2.485999     3.688141     1.805407     3.923532     4.370159
    3.120975     4.126490     2.054494     3.729907     4.782364
    3.692307     3.791175     3.232616     3.785864     4.725094
    2.189117     2.660697     2.239294     1.886999     2.590210
    0.799991     1.316427     0.974263     0.559227     0.881654
    3.049414     4.099490     1.248752     2.397224     3.619046
    0.554952     1.186285     1.453798     1.239881     2.813588
    3.188031     3.949804     1.869980     2.907988     4.951904
    1.255542     0.642005     2.140402     1.496622     0.425866
    2.074816     2.158449     1.881598     2.593603     4.405726
    3.616569     3.893996     4.118792     4.056838     4.801382
    2.980062     2.679576     1.603907     3.050479     4.059880
    2.802016     2.906372     3.169373     3.177952     4.694928
    3.068935     4.269991     3.778777     2.010311     3.494364
    0.799543     0.159089     1.000329     1.617792     2.255066
    3.835560     2.623090     2.618529     2.552315     3.319094
    3.725251     4.002041     3.181742     2.992946     4.624618
    2.811720     2.360028     1.956737     2.560997     3.603305
    2.300928     2.247221     1.363155     2.655202     3.933248
    2.545377     2.578421     2.432039     2.028506     3.729254
    3.289795     3.559114     1.941897     2.466682     3.395620
    2.827857     3.158714     0.885467     1.997549     3.689147
    1.693918     1.444162     1.191178     1.544718     2.183980
    3.183577     3.316850     1.959000     3.084190     5.599527
    4.568438     4.314918     3.885533     3.532542     5.807148
    3.385312     4.250676     2.731611     3.290333     5.264886
    2.846187     3.405816     1.908641     3.804888     4.326978
    1.352950     1.781992     1.170323     1.518031     2.320886
    2.935004     2.574757     3.075007     3.913808     4.043083
    1.609250     1.280844     2.504539     2.306669     3.620511
    3.986504     3.958954     2.544648     3.282566     4.297667
    2.171401     3.352647     1.040871     1.908795     3.800349
    2.148348     1.361948     3.927730     3.410597     3.668262
    1.310154     1.557796     1.374294     2.306776     3.146111
    1.479765     2.750780     1.910941     1.589297     3.807262
    3.316631     3.878536     0.008494     4.119059     5.699714
    2.872827     3.625799     3.048609     3.244410     2.356521
    1.880174     2.956915     2.638887     2.334593     2.305518
    3.622828     4.344179     0.925836     2.495898     5.125643
    0.822868     0.850364     1.684443     0.844603     1.542018
    1.982938     3.043957     1.965092     1.333734     2.519512
    3.087482     3.985129     2.433077     1.895969     3.290320
    1.660190     1.236823     1.523138     0.897090     1.110505
    2.835168     1.946147     3.380529     2.846718     5.267186
    2.906826     2.697006     0.995582     2.931583     3.904368
    3.666744     3.621969     3.405940     3.021697     4.840797
    3.519120     3.428250     1.354730     3.640097     5.146173
    3.475532     4.047764     2.355770     1.625718     4.166155
    2.726918     3.031821     0.797548     2.714700     4.198082
    2.293699     2.169360     2.960768     2.227296     2.985505
    2.490446     2.565841     1.246121     2.979708     4.000725
    0.443989     1.819698     2.107222     1.090764     1.445301
    2.274941     2.811418     1.435330     3.218105     2.756125
    2.821887     4.302053    -0.058495     2.907133     4.330665
    2.013024     2.234705     2.531070     2.374433     4.182849
    3.413466     4.329049     3.202047     3.544257     3.729129
    3.414272     4.336623     2.356706     2.629587     5.333482
    2.916691     3.135970     1.584136     3.999312     4.268307
    1.482747     2.468835     0.574868     1.849129     2.683375
    0.668630     1.741121     0.526612     2.223111     1.898925
    2.701833     2.983098     1.777482     2.125149     3.887402
    2.329774     1.107408     1.287111     2.076282     2.329315
    2.494283     1.540833     2.211261     2.844468     3.679318
    2.816653     3.342926     1.993158     2.944843     4.396155
    1.933099     2.256264     1.257889     1.507954     2.303602
    1.968650     0.828775     1.454290     1.957850     2.392286
    3.243165     3.568356     2.631398     3.465288     6.386507
    3.170008     3.072416     2.625093     2.624132     3.776017
    3.868593     4.026956     3.315864     2.376770     3.639758
    2.272171     2.861560     2.720802     1.637295     3.756901
    2.559169     2.200061     2.128871     2.166794     2.544157
    2.277874     3.111590     2.949403     2.435923     3.466795
    1.957233     3.241832     2.658246     1.996467     3.442818
    1.720302     2.141683     2.145026     1.740132     1.894843
    2.385601     2.245495     1.785425     2.820940     2.664513
    2.852049     3.061769     1.633449     3.262629     4.378725
    2.668854     2.704890     1.516085     2.826949     3.367497
    2.174340     1.338611     1.939177     2.618905     3.381701
    1.521635     1.706608     2.719517     1.700739     1.442363
    1.100039     1.662321     3.036842     2.197203     2.479114
    2.346659     2.058970     1.073915     3.079206     4.383222
    3.261601     3.894214     1.969661     2.565611     2.478168
    2.986641     2.497447     2.320321     3.385326     3.374524
    2.399249     2.627881     1.170539     1.952902     3.596999
    2.351153     2.257434     1.936013     3.013473     3.435299
    3.839264     5.280170     1.150539     3.324914     4.877329
    2.068766     1.876072     1.186980     3.156811     4.547524
    2.685953     3.659397     1.889403     1.982329     1.959562
    3.237633     3.817267     3.254964     2.809631     4.810777
    2.066511     1.786855     0.175129     2.123458     3.676360
    2.982302     4.518826     4.237647     3.319315     5.529657
    3.246415     3.723680     2.334538     2.707447     3.863565
    3.861475     3.311310     2.752696     2.873032     3.990897
    2.383497     2.281314     3.188707     2.395161     3.292582
    1.876777     3.256966     1.265788     1.983120     3.985113
    1.896179     2.649236     1.092407     3.536818     3.515367
    2.978712     2.795256     2.309074     2.348690     4.803875
    2.848401     3.448084     2.955170     1.817883     3.499557
    1.200450     2.452072     1.717022     2.449004     3.556667
    1.843238     1.975196     2.523931     2.634631     2.217534
    2.549686     2.798229     3.431354     3.755473     2.998238
    2.613815     2.453424    -0.192295     2.370956     4.480565
    3.607065     4.394932     3.857385     2.653982     3.558238
    2.224372     1.981030     1.501858     2.696797     3.731690
    2.968066     2.519003     1.876051     2.601632     3.123039
    2.982635     2.482017     3.041444     1.217585     2.991324
    3.530049     4.608202     1.823515     2.644793     4.413037
    2.855125     2.943305     1.733470     2.914597     3.896801
    3.485799     4.874584     1.461408     3.464922     5.557549
    4.012325     3.978857     1.857156     3.740531     4.712128
    1.617698     2.151723     0.494120     1.548550     2.699652
    3.328011     3.370504     3.160597     3.553260     4.631903
    3.353934     3.476950     2.079410     2.472911     4.618804
    1.511767     1.551886     1.959906     2.509551     3.187121
    2.852555     2.991636     2.641997     4.497930     3.951431
    1.920291     1.848677     1.431396     1.679673     3.260577
    1.590410     1.003829     1.383637     0.892710     1.058357
    3.363986     3.006866     2.709029     2.666362     2.794408
    1.487623     2.554981     2.458065     1.368217     3.211311
    2.499293     2.823308     3.305424     2.699830     3.558443
    2.889812     2.560750     2.687133     2.892876     3.676715
    1.811446     3.325317     1.731281     2.635380     1.370568
    1.233632     0.932805     1.863496     2.151821     2.489282
    2.499843     3.423653     3.163382     3.096705     4.220292
    3.043380     3.956500     1.636986     4.569048     3.800124
    2.974758     2.317059     1.970278     2.165296     3.307560
    1.437388     2.895890     2.423978     2.531558     3.616642
    2.863093     1.589231     2.331694     3.979448     4.891599
    2.090144     4.098458     1.815520     2.303808     3.706554
    1.989180     3.266309     2.395980     2.391381     3.381252
    2.114887     2.032981     0.066643     1.102659     3.140912
    2.511498     2.451787     2.044356     2.609272     4.055081
    3.520674     3.540634     3.382103     4.245080     5.205909
    2.312419     2.801162     3.594142     1.415264     2.382594
    2.842813     2.676784     1.803474     2.507369     4.723899
    3.750880     2.295191     2.829899     3.438413     3.904426
    1.603330     2.149699     2.674914     2.498235     2.120507
    0.987520     1.419354     1.455185     1.232382     1.541960
    2.285926     2.403987     2.250013     2.322715     2.390625
    2.713461     3.194837     2.272373     2.365242     3.873601
    2.817233     3.730798     2.554028     2.372139     4.779117
    2.619079     3.058571     1.788025     1.861017     2.692893
    3.508691     2.706660     3.314801     1.983550     2.287263
    2.000685     2.679332     1.633686     2.081173     3.316208
    2.733843     2.867709     1.658033     2.393980     2.841800
    1.750526     2.209931     2.785336     2.003411     1.339651
    2.226260     3.370188     0.996139     3.164271     4.233160
    2.752461     2.363749     2.474847     1.983212     1.945286
    2.487810     3.555076     2.987565     1.564784     4.172754
    3.974400     4.410134     3.613706     3.351640     5.097070
    2.081895     2.496554     3.004604     2.003655     2.743337
    1.423483     1.651305     1.261342     2.145082     3.354284
    3.646621     3.998864     2.762965     3.700043     6.311377
    2.259163     2.934695     1.863175     2.757704     3.526456
    3.000815     2.723990     2.380715     2.621874     3.920939
    4.578747     4.210179     4.929942     3.417276     3.691645
    2.478422     3.117462     2.239665     2.257143     3.861943
    2.361627     2.700176     1.907901     2.468165     3.345213
    1.748697     2.425602     0.535449     3.686160     2.980999
    1.319218     2.047676     1.333699     1.926153     1.572128
    1.578833     2.732742     2.952515     2.635045     2.937974
    2.267387     1.309248     1.930770     2.753695     2.188905
    2.869953     2.892389     1.920620     1.745249     4.223730
    1.626230     2.381381     2.554216     1.669222     3.422452
    1.670096     2.502016     2.028354     2.132782     2.630060
    2.168913     2.723553     1.883660     3.391237     3.629286
    1.300377     2.166073     1.036709     1.014913     1.673434
    1.443345     1.981172    -0.563730     2.265461     3.488406
    3.677572     3.548637     2.799569     3.823855     3.960807
    1.609805     1.977636     2.437042     2.128862     4.426794
    1.967478     2.325141     1.416680    -0.452689     2.499992
    1.569270     1.697863     1.820188     1.704216     2.450047
    1.768461     2.328038     1.533182     1.701338     1.998724
    2.632943     2.396858     3.020587     2.315801     3.312750
    2.399026     2.853784     2.847579     2.723575     2.678793
    3.528808     4.117333     2.693129     3.798414     3.703641
    2.272842     2.859290     3.172064     1.920259     4.646715
    2.022788     2.521572     4.541524     3.143343     4.397292
    3.855473     4.130115     2.048147     2.000396     3.240646
    2.426651     3.478483     2.292315     3.027077     3.594368
    1.962515     1.356104     1.483281     1.320675     0.776921
    2.963205     3.470757     4.010348     2.281961     2.915027
    3.115274     2.789838     3.356466     2.565732     3.292783
    2.276602     2.334233     1.050287     1.917408     2.459953
    3.137055     3.143388     2.963584     2.331562     2.730827
    3.326554     4.728354     2.809515     1.823740     4.575944
    3.207273     3.353645     3.105442     3.282298     4.655571
    4.500335     4.979217     4.780778     4.264010     5.994729
    1.915930     3.062403     2.565135     1.524146     3.200094
    2.815324     2.940810     3.433057     3.886545     3.211587
    1.567453     1.663170     2.197466     1.781575     1.349118
    2.379742     3.597286     1.942619     3.275141     3.627395
    1.626791     2.322498     0.840959     1.739898     2.494999
    2.400711     2.713927     1.746037     2.087900     3.585450
    1.545254     1.429469     2.859231     1.615986     1.549151
    2.601179     2.726106     2.701884     3.907012     3.318380
    2.444917     2.209530     1.567794     2.094367     3.023742
    2.752049     3.469020     2.741381     2.919113     5.161777
    3.078500     3.519333     2.769733     2.598243     3.652611
    1.485204     1.838708     0.223133     1.919189     2.389086
    1.461797     2.361577     1.085263     2.578448     2.823762
    3.225061     3.175815     3.620430     3.897593     5.161676
    3.186208     3.000298     2.290245     2.201605     4.209455
    2.391627     3.490837     3.786064     2.020320     2.305196
    1.262899     1.360663     2.463953     1.226117     2.199160
    1.106965     1.549039     1.197376     0.885112     2.541290
    1.675526     1.725504     3.116250     1.732635     2.129329
    2.766062     4.196402     2.054044     3.303934     3.789012
    1.122302     1.757422     1.262006     2.208469     1.907420
    1.755922     2.187746     2.268568     3.144156     3.370880
    1.696157     2.440538     1.952510     0.479360     3.300657
    3.373314     3.141467     2.350889     2.777492     4.964348
    3.616306     4.218659     2.416566     3.975186     4.407246
    3.312597     2.914535     1.298149     2.261327     3.218350
    1.949250     2.203480     3.013170     1.643569     3.926082
    1.774761     2.146267     3.692809     2.141468     2.740072
    2.379842     2.141233     1.030061     1.489918     2.061777
    2.358291     3.177173     2.692606     2.596089     3.135350
    1.902725     2.335786     2.962264     2.912419     4.453397
    1.510945     1.767023     0.501101     2.846006     2.598490
    3.712080     3.431823     1.832353     2.072180     3.368845
    2.128419     2.203570     2.008560     3.273107     2.101621
    2.061330     2.069765     1.720536     2.097860     5.133486
    1.512642     1.311003     1.715918     1.317685     2.191433
    2.935567     4.300800     3.590685     2.562459     5.749155
    2.656184     3.637170     2.536725     3.395555     2.933386
    1.751381     1.709772     1.099013     3.161622     3.590374
    3.517877     3.498731     1.026110     2.399634     5.203705
    2.562501     2.211836     2.516257     0.938389     2.642358
    2.855932     3.184860     2.221683     3.784707     3.306234
    2.269412     1.658220     0.972234     3.198530     3.297831
    3.099756     2.979052     4.836560     3.510316     3.384793
    2.023177     2.230517     2.342668     1.385026     4.081370
    2.411360     2.137358     1.482762     1.921948     2.499180
    3.409641     3.730736     2.567652     3.681641     5.173328
    2.128994     3.059557     2.861244     1.243069     2.483867
    2.578831     3.517226     2.080924     3.111244     3.586079
    2.040870     2.381826     1.594677     1.800472     0.835683
    2.628170     2.789347     2.248331     2.893967     4.812595
    3.057255     2.932772     2.642542     3.488103     2.582817
    1.030091     2.171876     0.031722     1.885846     4.136649
    2.160017     1.632315     2.533699     2.795464     3.696071
    2.289388     2.618717     1.854772     2.412488     2.686328
    1.734790     3.441938     2.499901     2.329947     4.165073
    2.655879     2.937155     0.239111     1.939697     2.745185
    1.981627     2.541137     1.920056     2.437923     2.243780
    0.636661     1.955768     0.722480     2.998000     2.119265
    3.109997     2.434022     2.262106     2.666300     3.409591
    3.007594     3.861021     1.132510     2.679709     4.671091
    0.993496     0.813321     1.071066     2.484971     1.130517
    1.393177     2.457572     1.676373     1.655410     3.080467
    1.726579     2.739442     0.341486     2.092125     1.948156
    2.636058     3.032661     2.346953     2.355995     3.925587
    1.105793     1.886642     1.841177     2.240825     3.325213
    1.257501     0.873694     1.433529     1.436814     2.165315
    3.823410     3.923913     2.142116     2.209666     4.586108
    1.401340     1.728789     1.393484     2.187302     2.274882
    2.532620     3.221126     2.213061     2.453135     3.938067
    1.822654     2.472492     1.347412     2.345932     2.682709
    2.995084     3.063909     0.951077     3.211685     5.505737
    1.628983     1.083374     3.490232     1.943151     1.038426
    2.871680     2.680964     3.128477     2.224237     2.114983
    2.653699     2.593266     4.138878     2.836834     4.362434
    3.760819     4.112048     2.749026     3.009966     4.749150
    2.787154     2.677906     2.252188     2.138932     3.494191
    2.163167     3.105432     1.804866     1.608230     2.762415
    2.646395     4.483340     0.713413     3.586799     5.008966
    2.338085     1.682767     2.479852     2.239459     3.634978
    2.995867     2.925978     2.057744     2.525362     3.943920
    2.642058     3.350612     2.068556     2.361797     3.196695
    0.918135     1.783290     0.351588     1.139040     2.766562
    2.857818     3.524063     3.642966     2.904196     3.697665
    1.886327     1.232731     1.590242     2.438619     1.974158
    3.459092     3.100202     3.920320     2.485731     5.227438
    1.167086     0.998162     0.931571     1.332034     0.948001
    1.584886     0.771812     1.842380     1.413222     1.823207
    2.394553     3.809553     2.800023     1.570961     3.796856
    1.946272     2.003591     2.941412     2.281841     3.091185
    2.089642     2.673340     1.562815     1.888170     3.904889
    2.286823     2.401027     2.119159     2.451725     3.435202
    2.450938     2.828397     0.415648     2.488956     2.770483
    2.079053     4.128142     2.471237     1.443772     2.844889
    1.674646     2.233621     1.787994     1.992068     2.414846
    2.448700     2.681276     3.032611     1.735140     2.680223
    3.329075     3.772404     2.671560     3.030772     4.255356
    3.663630     3.250277     5.021436     3.260325     3.018118
    1.948871     3.165293     1.355692     2.563127     3.080103
    2.651607     3.403897     3.848305     0.948775     3.101722
    2.280495     2.259280     1.648967     1.883758     3.683025
    2.381184     2.478896     2.716137     1.664427     2.791758
    2.646600     3.074027     2.182987     1.875544     2.494615
    1.723228     2.113896     1.779586     1.396590     3.529490
    3.410481     2.822564     2.160717     3.828723     4.463544
    1.829006     1.305390     0.898508     2.050564     1.938497
    2.327328     1.894866     2.223884     1.558887     3.960963
    3.070355     2.218795     1.785035     3.281675     2.160095
    0.650178     1.420346     1.411091     1.655705     2.298683
    2.429960     2.642639     1.388117     2.227590     3.306164
    2.132160     2.405209     0.965813     2.317886     2.529882
    1.421748     1.928091     0.245683     1.109600     3.110271
    1.918675     1.809004     3.349340     2.333978     2.858222
    1.813982     1.190529     1.832868     1.749191     3.039107
    4.067314     2.934898     2.638567     3.549712     3.703282
    3.014305     2.966719     2.222659     2.678509     4.773459
    3.930613     4.622091     1.767037     2.861173     4.568083
    2.161917     2.709377     1.524537     1.762424     3.484084
    3.112697     3.153035     1.434425     3.581369     3.500505
    3.611091     3.161915     3.496787     4.034700     4.540265
    2.786163     2.895698     2.741165     3.405350     3.522312
    1.905790     2.019137     1.235357     1.623229     3.254052
    3.233168     4.381309     2.171607     3.696920     4.874216
    2.099959     1.793920    -0.058647     2.969366     3.702055
    0.952033     1.338480     2.249056     1.603919     3.218306
    2.961271     3.470946     1.575842     3.756948     4.364164
    3.208304     4.676063     3.543712     2.669027     4.634463
    1.894667     1.600266     3.118402     3.348541     1.670679
    3.751978     4.298287     2.704555     3.845472     5.472841
    2.935073     3.650026     4.195367     2.532993     3.681366
    3.159831     3.343907     1.831563     2.360469     3.789926
    2.249185     1.572401     3.460677     2.265011     2.515045
    0.851534     0.913603     0.806923     1.305681     1.308448
    2.667218     3.328044     4.169599     3.305230     3.793747
    4.065454     4.028537     1.626767     3.187304     5.425326
    2.443989     2.985777     1.214763     2.135366     5.404688
    2.650251     2.355573     2.245214     2.240247     2.905833
    1.790924     3.078319     2.171339     3.781013     3.110922
    1.936172     2.602267     2.261840     2.400560     3.359826
    2.112390     1.989440     1.990564     2.073528     0.792773
    2.267992     2.355795     1.552191     2.652317     3.349196
    3.066205     2.604682     3.347169     1.974674     2.660717
    1.429789     1.713239     2.494626     1.079514     1.094114
    3.630302     3.754176     1.978512     2.102386     4.843458
    2.864917     2.498397     3.130039     3.318801     3.862249
    2.728164     3.533870     1.843170     1.559896     4.076179
